ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,CUSTOMER_NAME,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT,YEAR
,CA-2017-107755,2017-02-08,2017-02-12,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,Central,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115,7,0,49,2017
,CA-2017-127614,2017-02-11,2017-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234,3,0,103,2017
,CA-2017-127614,2017-02-11,2017-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256,6,0,75,2017
,CA-2017-127614,2017-02-11,2017-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17,2,0,8,2017
,CA-2017-168368,2017-02-11,2017-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60,1,0,15,2017
,CA-2017-168368,2017-02-11,2017-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14,3,0,6,2017
,CA-2017-168368,2017-02-11,2017-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9,2,0,4,2017
,CA-2017-168368,2017-02-11,2017-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332,3,0,53,2017
,CA-2017-168368,2017-02-11,2017-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51,3,0,24,2017
,CA-2017-168368,2017-02-11,2017-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64,2,0,2,2017
,CA-2017-121762,2017-02-12,2017-02-18,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238,2,0,4,2017
,CA-2017-167199,2017-02-13,2017-02-14,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",46,4,0,0,2017
,CA-2017-167199,2017-02-14,2017-02-16,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,West,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,21,1,0,3,2017
,US-2017-110674,2017-02-14,2017-02-18,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129,2,0,-24,2017
,US-2017-165589,2017-02-14,2017-02-18,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25,5,0,-11,2017
,CA-2017-121762,2017-02-14,2017-02-18,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239,3,0,86,2017
,CA-2017-121762,2017-02-14,2017-02-18,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81,2,0,22,2017
,CA-2017-165568,2017-02-15,2017-02-19,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21,5,0,7,2017
,CA-2017-112326,2017-02-16,2017-02-17,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,26,3,0,4,2017
,CA-2017-107706,2017-02-16,2017-02-19,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,South,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16,3,0,6,2017
,CA-2017-122567,2017-02-16,2017-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7,2,0,-13,2017
,CA-2017-112326,2017-02-17,2017-02-20,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,287,3,0,-64,2017
,CA-2017-122567,2017-02-17,2017-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1,3,0,-1,2017
,CA-2017-164903,2017-02-18,2017-02-24,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12,2,0,6,2017
,CA-2017-154165,2017-02-18,2017-02-24,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54,14,0,8,2017
,CA-2017-112326,2017-02-20,2017-02-22,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,18,2,0,-5,2017
,CA-2017-133354,2017-02-20,2017-02-24,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19,3,0,9,2017
,CA-2017-152905,2017-02-20,2017-02-24,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12,2,0,-2,2017
,CA-2017-165540,2017-02-20,2017-02-25,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8,5,0,-13,2017
,CA-2017-109491,2017-02-21,2017-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20,4,0,6,2017
,CA-2017-130813,2017-02-22,2017-02-22,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,34,3,0,9,2017
,CA-2017-106054,2017-02-22,2017-02-23,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",27,3,0,5,2017
,CA-2017-109491,2017-02-22,2017-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,East,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62,3,0,22,2017
,CA-2017-103744,2017-02-23,2017-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,South,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6,3,0,2,2017
,CA-2017-103744,2017-02-23,2017-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,South,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4,3,0,-6,2017
,CA-2017-103800,2017-02-23,2017-02-28,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",31,2,0,5,2017
,US-2017-137680,2017-02-24,2017-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,South,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32,4,0,11,2017
,US-2017-137680,2017-02-24,2017-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,South,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22,3,0,7,2017
,CA-2017-156545,2017-02-27,2017-03-03,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0,3,2017
,CA-2017-167199,2017-02-28,2017-03-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,20,2,0,1,2017
,CA-2017-116239,2017-03-01,2017-03-04,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354,5,0,17,2017
,US-2017-143707,2017-03-01,2017-03-05,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5,3,0,1,2017
,CA-2017-113880,2017-03-01,2017-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634,6,0,-172,2017
,CA-2017-113880,2017-03-01,2017-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,South,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,0,5,2017
,CA-2017-131009,2017-03-01,2017-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18,5,0,-3,2017
,CA-2017-131009,2017-03-01,2017-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,West,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362,6,0,0,2017
,CA-2017-131009,2017-03-01,2017-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63,6,0,-34,2017
,CA-2017-131009,2017-03-01,2017-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129,3,0,-22,2017
,CA-2017-111157,2017-03-01,2017-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3,1,0,1,2017
,CA-2017-111157,2017-03-01,2017-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151,3,0,32,2017
,CA-2017-167199,2017-03-01,2017-03-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,406,2,0,113,2017
,CA-2017-104269,2017-03-02,2017-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457,2,0,51,2017
,CA-2017-168312,2017-03-02,2017-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137,3,0,8,2017
,CA-2017-168312,2017-03-02,2017-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376,3,0,-43,2017
,CA-2017-105648,2017-03-02,2017-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626,3,0,-23,2017
,CA-2017-155852,2017-03-03,2017-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,Central,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0,3,2017
,CA-2017-130421,2017-03-03,2017-03-07,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176,3,0,-459,2017
,US-2017-127978,2017-03-03,2017-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302,5,0,-199,2017
,US-2017-127978,2017-03-03,2017-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44,8,0,-10,2017
,CA-2017-169061,2017-03-03,2017-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59,3,0,15,2017
,CA-2017-169061,2017-03-03,2017-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479,3,0,177,2017
,CA-2017-169061,2017-03-03,2017-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18,2,0,5,2017
,CA-2017-169061,2017-03-03,2017-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49,6,0,16,2017
,CA-2017-169061,2017-03-03,2017-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97,2,0,45,2017
,CA-2017-107524,2017-03-04,2017-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36,5,0,17,2017
,US-2017-127978,2017-03-04,2017-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15,3,0,4,2017
,CA-2017-127964,2017-03-05,2017-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,0,9,2017
,CA-2017-156587,2017-03-05,2017-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48,1,0,5,2017
,CA-2017-156587,2017-03-05,2017-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,17,3,0,4,2017
,CA-2017-156587,2017-03-05,2017-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242,3,0,4,2017
,CA-2017-107524,2017-03-05,2017-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11,2,0,5,2017
,CA-2017-127964,2017-03-07,2017-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9,1,0,4,2017
,CA-2017-127964,2017-03-07,2017-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,Central,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125,3,0,40,2017
,CA-2017-117016,2017-03-07,2017-03-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15,3,0,2,2017
,US-2017-131982,2017-03-07,2017-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107,2,0,33,2017
,CA-2017-104563,2017-03-07,2017-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20,5,0,9,2017
,CA-2017-104563,2017-03-07,2017-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204,5,0,0,2017
,CA-2017-104563,2017-03-07,2017-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436,6,0,21,2017
,CA-2017-104563,2017-03-07,2017-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481,2,0,54,2017
,CA-2017-114790,2017-03-10,2017-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32,2,0,14,2017
,CA-2017-114790,2017-03-10,2017-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,West,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587,3,0,164,2017
,CA-2017-114790,2017-03-10,2017-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,West,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14,3,0,7,2017
,CA-2017-167199,2017-03-10,2017-03-27,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,770,4,0,204,2017
,CA-2017-114790,2017-03-11,2017-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146,3,0,38,2017
,US-2017-100279,2017-03-11,2017-03-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22,2,0,10,2017
,CA-2017-158337,2017-03-11,2017-03-14,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108,14,0,49,2017
,US-2017-103338,2017-03-11,2017-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7,3,0,2,2017
,CA-2017-166884,2017-03-11,2017-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8,5,0,2,2017
,CA-2017-166884,2017-03-11,2017-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10,6,0,1,2017
